NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,delta_GR,T_c,S_c,Coach_Effect,EI,ESP,ECR_Large,ECR_Small,Adjusted Degree Centrality,Adjusted Betweenness Centrality,Adjusted Closeness Centrality
CAN,1912,7,17,37,9,Canada,3,2,3,8,Sweden,0.375,0,0,0,32,0.0019199616007679,0.0260586319218241,0.375,8.125,0.964122412525538,0.3835734780885814,0.2857142857142857,1.0,1.6470588235294117,0.0732843137254901,0.85,13.777166528870048,0.0,12.22222222222222,-2.7176073131955483,7.7402733615968895,0.0,0.1081081081081081,0.4117647058823529,0.2710280373831775,3.991810716745945,0.175366727214309,0.4852343511334102
DEN,1912,13,17,147,14,Denmark,1,6,5,12,Sweden,0.0833333333333333,0,0,0,29,0.0017399652006959,0.0390879478827361,0.0833333333333333,5.416666666666667,1.842621889238831,0.1153979959330669,-0.125,0.9914163090128756,1.8823529411764703,0.1078431372549019,0.9444444444444444,22.06386081823611,-0.0085836909871244,7.321428571428571,-3.2958183273309323,4.136254501800719,1.0,0.0340136054421768,0.0588235294117647,0.0093457943925233,4.3408567365006565,0.1800651683289161,0.4070546976352264
FIN,1912,10,17,164,4,Finland,9,8,9,26,Sweden,0.3461538461538461,0,0,0,31,0.0018599628007439,0.0846905537459283,0.3461538461538461,2.5,1.68064432587771,0.290040385624803,-0.6923076923076923,0.9914163090128756,2.0,0.1544117647058823,1.0,21.2704461007872,-0.0085836909871244,12.16,-0.723816355810617,8.294855093256814,0.0,0.024390243902439,0.5294117647058824,0.411214953271028,5.850997996614549,0.4753935872249321,0.4070259475905773
FRA,1912,13,17,119,5,France,7,4,3,14,Sweden,0.5,0,0,0,148,0.0088798224035519,0.0456026058631921,0.5,4.642857142857143,2.913180273373002,0.3308672677996147,0.25,0.9913793103448276,2.0,0.1911764705882352,1.0,33.1556707906902,-0.0086206896551723,27.03448275862069,-2.6680672268907566,18.123717762967257,0.0,0.0336134453781512,0.6470588235294118,0.5794392523364486,8.224709533051955,0.8224709533051956,0.6783265594269654
GBR,1912,16,17,273,3,Great Britain,10,15,16,41,Sweden,0.2439024390243902,0,0,0,227,0.0136197276054478,0.1335504885993485,0.2439024390243902,1.5853658536585369,3.590535460353233,0.3818599849462282,2.0,0.9631236442516268,2.0,0.1102941176470588,1.0,39.42904818494571,0.0063335207948366,22.2093023255814,-0.400749417966061,15.426286802517156,0.0,0.0109890109890109,0.8823529411764706,0.6822429906542056,8.248595588384584,0.4811680759891007,0.5237203548180688
GER,1912,14,17,185,6,Germany,5,13,7,25,Sweden,0.2,0,0,0,75,0.0044999100017999,0.0814332247557003,0.2,2.6,3.543001620163264,0.5014858419627893,0.2,0.967948717948718,2.0,0.2205882352941176,1.0,39.97253998745877,-0.0185377685377684,39.23529411764706,-1.1825119236883943,27.10995230524642,0.0,0.0162162162162162,0.8235294117647058,0.616822429906542,9.389388503455187,1.0758674326875737,0.9050013015378496
GRE,1912,5,17,22,15,Greece,1,0,1,2,Sweden,0.5,0,0,0,55,0.0032999340013199,0.006514657980456,0.5,32.5,0.190297197399159,0.1056623723869713,0.0,1.0,1.8823529411764703,0.1078431372549019,0.9444444444444444,4.488293678875182,0.0,6.25,-9.173796791443849,1.6228609625668455,0.0,0.0454545454545454,0.2941176470588235,0.2336448598130841,1.025979347808913,0.0425591433165178,0.096209052395268
HUN,1912,11,17,121,9,Hungary,3,2,3,8,Sweden,0.375,0,0,0,32,0.0019199616007679,0.0260586319218241,0.375,8.125,2.042940736333891,0.1446935181725475,0.5,1.0,1.6470588235294117,0.0732843137254901,0.85,23.76911770028776,0.0,18.925925925925927,-4.54417841516772,11.884894623597832,0.0,0.0578512396694214,0.6470588235294118,0.4672897196261682,5.485767968841422,0.2409986953832898,0.6668359924137721
ITA,1912,8,17,66,11,Italy,3,1,2,6,Sweden,0.5,0,0,0,15,0.0008999820003599,0.019543973941368,0.5,10.833333333333334,1.4138038766498626,0.2253717207727902,0.2222222222222222,1.0,1.6470588235294117,0.0732843137254901,0.85,17.73948675120206,0.0,23.07407407407408,-4.536541889483066,14.790889285006928,0.0357142857142857,0.0757575757575757,0.4705882352941176,0.3364485981308411,5.370012829969456,0.2359133841542137,0.6527650923419661
NED,1912,7,17,33,18,Netherlands,0,0,3,3,Sweden,0.0,0,0,0,10,0.0005999880002399,0.009771986970684,0.0,21.666666666666668,0.8234317420940375,0.1465149022100894,0.0588235294117647,1.0,1.7647058823529411,0.0014705882352941,0.8947368421052632,11.296825923244828,0.0,12.346153846153848,-8.418894830659536,6.116639243109832,0.0,0.0303030303030303,0.4117647058823529,0.1308411214953271,3.877706612465905,0.0043085629027398,0.3181707989715614
NOR,1912,14,17,190,8,Norway,3,2,5,10,Sweden,0.3,0,0,0,25,0.0014999700005999,0.0325732899022801,0.3,6.5,1.8461882876935567,0.0695840312856444,0.0,0.988593155893536,1.6470588235294117,0.0732843137254901,0.85,21.88227389796741,-0.0114068441064639,6.52,-4.476780185758514,3.2209659442724448,0.0,0.0157894736842105,0.7058823529411765,0.4766355140186916,3.3888549453410186,0.1488779010175456,0.4119405821497154
RSA,1912,6,17,21,7,South Africa,4,2,0,6,Sweden,0.6666666666666666,0,0,0,8,0.0004799904001919,0.019543973941368,0.6666666666666666,10.833333333333334,0.4754622819297562,0.3552574714096164,-0.5,1.0,2.0,0.2573529411764705,1.0,9.059108391082122,0.0,4.842105263157895,-3.184873949579832,2.4340114993365765,0.0,0.3809523809523809,0.3529411764705882,0.1962616822429906,2.329422558131838,0.3105896744175784,0.238915134167368
SWE,1912,16,17,434,2,Sweden,23,25,17,65,Sweden,0.3538461538461538,0,0,1,91,0.0054598908021839,0.2117263843648208,0.3538461538461538,1.0,3.5508681637655384,0.3473063123966201,-0.3333333333333333,0.9467787114845938,2.0,0.0588235294117647,1.0,39.919697386575166,-0.0423517232980148,18.77777777777778,0.1497695852534562,13.18937532002048,0.0,0.0161290322580645,0.8235294117647058,0.7850467289719626,7.965022104074827,0.2489069407523383,0.2160005994325377
USA,1912,11,17,172,1,United States,26,19,19,64,Sweden,0.40625,0,0,0,410,0.0245995080098398,0.2084690553745928,0.40625,1.015625,3.2611452314486344,2.75804234129078,-0.5,1.0,2.0,0.0,1.0,43.56451462164876,0.0,91.44827586206895,0.3619827291381668,64.12238792218973,0.2,0.0348837209302325,0.6470588235294118,0.6355140186915887,11.272049612990903,0.0,0.2652246967762565
AUS,1920,5,25,13,16,Australia,0,2,1,3,Belgium,0.0,0,0,0,14,0.0008399832003359,0.0068493150684931,0.0,31.666666666666668,0.3197544295630711,0.5213583168967784,0.3333333333333333,0.896551724137931,1.4285714285714284,0.000595238095238,0.7777777777777778,6.784815607818772,-0.1034482758620689,20.51851851851852,-5.902564102564103,12.592193732193731,0.0,0.2307692307692307,0.2,0.120253164556962,3.2226682300241696,0.0013427784291767,0.2836719939003311
BEL,1920,23,25,336,5,Belgium,14,11,11,36,Belgium,0.3888888888888889,0,0,1,67,0.0040199196016079,0.0821917808219178,0.3888888888888889,2.638888888888889,2.3486058824877585,0.1476408163265305,-0.6153846153846154,0.9652509652509652,1.9047619047619049,0.0833333333333333,0.9545454545454546,27.489062912018262,-0.0208601458601459,6.0,-1.400634920634921,3.779809523809523,0.0,0.0148809523809523,0.88,0.740506329113924,4.633839655447773,0.2027304849258401,0.2311677927661163
BRA,1920,5,25,19,15,Brazil,1,1,1,3,Belgium,0.3333333333333333,0,0,0,3,0.0001799964000719,0.0068493150684931,0.3333333333333333,31.666666666666668,0.1371309401901786,0.2119321329639888,0.0,1.0,1.9047619047619049,0.1944444444444444,0.9545454545454546,4.2778712905874094,0.0,7.45,-5.975438596491228,3.4223684210526315,0.0,0.4210526315789473,0.2,0.0632911392405063,1.717722617148696,0.175350850500596,0.1270999453292911
CAN,1920,9,25,52,12,Canada,3,3,3,9,Belgium,0.3333333333333333,0,0,0,41,0.0024599508009839,0.0205479452054794,0.3333333333333333,10.555555555555555,0.7603437274440727,0.3041909763313608,0.3333333333333333,1.0,1.809523809523809,0.1071428571428571,0.9130434782608696,11.423353166195186,0.0,12.22222222222222,-3.266923076923077,7.575478632478631,0.0,0.0961538461538461,0.36,0.2468354430379747,4.102814891665468,0.2429298291117712,0.3283741138338424
DEN,1920,14,25,151,10,Denmark,3,9,1,13,Belgium,0.2307692307692307,0,0,0,42,0.0025199496010079,0.0296803652968036,0.2307692307692307,7.3076923076923075,1.1653838689735423,0.1213144116486118,-0.2857142857142857,0.9715447154471544,1.809523809523809,0.1071428571428571,0.9130434782608696,15.340826690664567,-0.0198715935657212,7.321428571428571,-3.4462149770759045,4.091135506877228,0.0,0.0728476821192053,0.56,0.4177215189873418,3.591181879795863,0.2126357691984393,0.2874249018130628
ESP,1920,7,25,58,17,Spain,0,2,0,2,Belgium,0.0,0,0,0,3,0.0001799964000719,0.0045662100456621,0.0,47.5,0.1471924815760455,0.0415667063020213,0.2142857142857142,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,3.2022192327738663,0.0,8.5,-12.985517241379313,2.054344827586206,0.0,0.3103448275862069,0.28,0.1772151898734177,0.72217045895732,0.0003009043578988,0.0635682978842671
EST,1920,3,25,14,14,Estonia,1,2,0,3,Belgium,0.3333333333333333,0,0,0,3,0.0001799964000719,0.0068493150684931,0.3333333333333333,31.666666666666668,0.0080077445837956,0.2430061224489794,0.0,1.0,1.9047619047619049,0.1944444444444444,0.9545454545454546,3.078102429357972,0.0,3.4,-3.465714285714286,1.340285714285714,0.0,0.0714285714285714,0.12,0.120253164556962,0.6579032013516435,0.0671609518046469,0.0486804214422944
FIN,1920,9,25,63,3,Finland,15,10,9,34,Belgium,0.4411764705882353,0,0,0,65,0.0038999220015599,0.0776255707762557,0.4411764705882353,2.794117647058824,0.9344765694755028,0.9973408919123204,-0.25,0.9926470588235294,2.0,0.092063492063492,1.0,15.558022608321837,0.0012307498106538,12.16,-0.1061998132586369,8.480140056022407,0.0,0.0158730158730158,0.36,0.3227848101265823,5.305557104825359,0.2442240572062467,0.2370568068113458
FRA,1920,23,25,304,8,France,9,19,13,41,Belgium,0.2195121951219512,0,1,0,189,0.0113397732045359,0.093607305936073,0.2195121951219512,2.317073170731707,3.7118379826511054,0.3857383344576843,0.6,0.9668141592920354,2.0,0.2333333333333333,1.0,41.18789783744956,-0.0245651510527922,27.03448275862069,-1.0768388960205393,18.60108626222832,0.0,0.0098684210526315,0.88,0.6962025316455697,8.703494720542363,1.0154077173966092,0.5222096832325418
GBR,1920,21,25,234,4,Great Britain,14,15,13,42,Belgium,0.3333333333333333,0,0,0,269,0.0161396772064558,0.0958904109589041,0.3333333333333333,2.261904761904762,3.1676235445669434,0.4537859089032613,0.3333333333333333,0.910144927536232,1.9047619047619049,0.0833333333333333,0.9545454545454546,36.07396742127223,-0.0529787167153947,22.2093023255814,-0.8805128205128203,15.282357781753127,0.0,0.017094017094017,0.8,0.5,7.671737169635985,0.3356385011715743,0.3827190149105734
GRE,1920,8,25,47,19,Greece,0,1,0,1,Belgium,0.0,0,0,0,56,0.0033599328013439,0.002283105022831,0.0,95.0,-0.8513847449335167,0.0113986871887731,0.2666666666666666,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,-8.717304050798969,0.0,6.25,-30.05872340425532,-4.642617021276596,0.0,0.2340425531914893,0.32,0.2151898734177215,2.3125941211234164,0.0009635808838014,0.2035636741348157
ITA,1920,18,25,173,7,Italy,13,5,5,23,Belgium,0.5652173913043478,0,0,0,38,0.0022799544009119,0.0525114155251141,0.5652173913043478,4.130434782608695,2.6174711822826584,0.3392242390942514,-0.3636363636363636,0.993127147766323,1.9047619047619049,0.1206349206349206,0.9545454545454546,30.51117198252934,-0.0068728522336769,23.07407407407408,-2.120965066599648,15.515562331871957,0.0746268656716417,0.0578034682080924,0.72,0.5,7.387152797514909,0.4678530105092774,0.3896811463760855
JPN,1920,4,25,15,17,Japan,0,2,0,2,Belgium,0.0,0,0,0,2,0.0001199976000479,0.0045662100456621,0.0,47.5,0.0509546584438073,0.3102884848484847,0.0,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,3.0532415930523684,0.0,22.09090909090909,-7.306666666666667,13.27163636363636,0.0,0.0666666666666666,0.16,0.0949367088607595,2.314020194023206,0.000964175080843,0.2036892027074319
LUX,1920,6,25,25,19,Luxembourg,0,1,0,1,Belgium,0.0,0,0,0,2,0.0001199976000479,0.002283105022831,0.0,95.0,0.1024103093941443,0.015776,0.3571428571428571,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,0.7344679472766535,0.0,1.0,-22.52,-6.055999999999999,0.0,0.04,0.24,0.1139240506329113,-0.8405938323709282,-0.0003502474301545,-0.0739923912326505
NED,1920,15,25,130,9,Netherlands,4,2,5,11,Belgium,0.3636363636363636,0,0,0,21,0.0012599748005039,0.0251141552511415,0.3636363636363636,8.636363636363637,1.6143076638144858,0.1463266272189349,-0.5,0.9953051643192488,2.0,0.2547619047619048,1.0,19.90297280917443,-0.0046948356807512,12.346153846153848,-4.497202797202798,7.293146853146854,0.0,0.0307692307692307,0.56,0.3544303797468354,5.483682960877769,0.6985167581118112,0.3970942833739074
NOR,1920,16,25,193,6,Norway,13,9,9,31,Belgium,0.4193548387096774,0,0,0,56,0.0033599328013439,0.0707762557077625,0.4193548387096774,3.064516129032258,1.4649327344229206,0.2283366748100618,-0.25,0.9775280898876404,1.9047619047619049,0.1206349206349206,0.9545454545454546,18.75850176716165,-0.0110650660058956,6.52,-1.1606685609226142,4.215799431723215,0.0,0.1295336787564766,0.6,0.4240506329113924,4.165663068868807,0.2638253276950244,0.2197437097333904
NZL,1920,3,25,4,22,New Zealand,0,0,1,1,Belgium,0.0,0,0,0,1,5.999880002399952e-05,0.002283105022831,0.0,95.0,-0.0385181031023555,0.2762522727272727,0.0,0.6666666666666666,1.4285714285714284,0.000595238095238,0.7777777777777778,0.1777628825707742,0.0,6.227272727272728,-11.03,1.0500909090909096,0.0,0.25,0.12,0.0379746835443038,0.0264209053031617,1.1008710542984077e-05,0.0023256725027334
RSA,1920,7,25,39,11,South Africa,3,4,3,10,Belgium,0.3,0,0,0,18,0.0010799784004319,0.0228310502283105,0.3,9.5,0.3061888343163202,0.326984532336759,0.5714285714285714,0.979381443298969,1.809523809523809,0.1071428571428571,0.9130434782608696,6.916623439913217,-0.0206185567010309,4.842105263157895,-2.123589743589744,2.752396761133603,0.0,0.0256410256410256,0.28,0.2088607594936709,1.928944853951261,0.1142138400365878,0.1543856044632497
SUI,1920,13,25,77,13,Switzerland,2,2,7,11,Belgium,0.1818181818181818,0,0,0,26,0.0015599688006239,0.0251141552511415,0.1818181818181818,8.636363636363637,1.0366987540136563,0.2020067614924756,0.3,1.0,2.0,0.2648809523809524,1.0,13.985808987389948,0.0,7.555555555555555,-3.828051948051949,4.140473304473304,0.0,0.0649350649350649,0.52,0.2848101265822785,3.831133644491473,0.5073971642258052,0.281307015854269
SWE,1920,18,25,256,2,Sweden,19,20,25,64,Belgium,0.296875,1,0,0,155,0.0092998140037199,0.1461187214611872,0.296875,1.484375,2.5232722169912067,0.5778704861111111,0.0,0.943069306930693,2.0,0.0476190476190476,1.0,30.171211273513585,-0.0037094045539007,18.77777777777778,-0.09875,13.114819444444445,0.0344827586206896,0.015625,0.68,0.6075949367088608,7.406008398502683,0.1763335332976829,0.2532999615123067
TCH,1920,13,25,119,21,Czechoslovakia,0,0,2,2,Belgium,0.0,0,0,0,2,0.0001199976000479,0.0045662100456621,0.0,47.5,0.0,0.0153588941458936,0.0,0.9945054945054944,1.4285714285714284,0.000595238095238,0.7777777777777778,1.7571182576588844,0.0,9.125,-24.163193277310924,-0.8614579831932776,0.0,0.0336134453781512,0.52,0.3354430379746835,-0.2344715087617165,-9.769646198404856e-05,-0.0206391088550732
USA,1920,18,25,285,1,United States,41,27,27,95,Belgium,0.431578947368421,0,0,0,505,0.0302993940121197,0.2168949771689497,0.431578947368421,1.0,3.6735745723762574,2.4704597701149424,0.0,0.9534883720930232,2.0,0.0,1.0,46.68851632044859,-0.0465116279069768,91.44827586206895,0.3333333333333333,64.11379310344827,0.04,0.0070175438596491,0.72,0.7151898734177216,11.409815599598042,0.0,0.1603789341308961
ARG,1924,11,20,77,16,Argentina,1,3,2,6,France,0.1666666666666666,0,0,0,6,0.0003599928001439,0.0158730158730158,0.1666666666666666,16.5,0.1243049804535205,0.0791756620003373,0.0,1.0,1.6923076923076923,0.075985347985348,0.8666666666666667,4.400075460938884,0.0,3.85,-8.447077922077922,0.1608766233766232,0.0,0.0649350649350649,0.05,0.0076335877862595,0.1157433964109918,0.0051969286042199,0.0144572313329324
AUS,1924,9,20,36,11,Australia,3,1,2,6,France,0.5,0,0,0,20,0.0011999760004799,0.0158730158730158,0.5,16.5,1.2899679861819249,0.3720077160493826,-0.3125,0.9833333333333332,1.9230769230769231,0.15003663003663,0.9629629629629628,16.894241899081898,0.0867816091954021,20.51851851851852,-6.808333333333334,12.320462962962962,0.0,0.0277777777777777,0.45,0.2366412213740458,5.928027583784888,0.4624990663463409,0.662371346551832
AUT,1924,8,20,49,20,Austria,0,3,1,4,France,0.0,0,0,0,23,0.0013799724005519,0.0105820105820105,0.0,24.75,-0.0789128283484499,0.0801057251786113,0.1764705882352941,0.9464285714285714,1.4615384615384617,0.0027972027972027,0.7878787878787878,1.982030751262674,0.0221861471861471,3.769230769230769,-9.418367346938776,-0.1870486656200944,0.0,0.0204081632653061,0.4,0.2061068702290076,-0.0552144668980114,-0.0001056736208574,-0.0070159736133563
BEL,1924,17,20,172,10,Belgium,3,7,3,13,France,0.2307692307692307,1,0,0,80,0.0047999040019199,0.0343915343915343,0.2307692307692307,7.615384615384615,1.717075178175545,0.0947469578150351,1.0,0.9572649572649572,1.9230769230769231,0.15003663003663,0.9629629629629628,20.213426485960767,-0.007986007986008,6.0,-5.547495527728086,2.5357513416815736,0.0,0.0232558139534883,0.85,0.5954198473282443,3.4855391474725934,0.2719384447247189,0.3894585890399129
CAN,1924,8,20,65,20,Canada,0,3,1,4,France,0.0,0,0,0,45,0.0026999460010799,0.0105820105820105,0.0,24.75,0.7132649427009025,0.0967631821170282,0.6666666666666666,1.0,1.4615384615384617,0.0027972027972027,0.7878787878787878,9.69741477973677,0.0,12.22222222222222,-9.43846153846154,5.724017094017093,0.0,0.0615384615384615,0.4,0.2977099236641221,2.7470927022702685,0.0052575936885555,0.3490666666794551
DEN,1924,13,20,89,12,Denmark,2,5,2,9,France,0.2222222222222222,0,0,0,51,0.0030599388012239,0.0238095238095238,0.2222222222222222,11.0,1.2930100318305096,0.133537116525691,0.2,0.879746835443038,1.8461538461538465,0.1134125874125873,0.9285714285714286,16.295761551871337,-0.0917978800041163,7.321428571428571,-6.398876404494382,3.2053370786516844,0.0,0.0224719101123595,0.65,0.4427480916030534,3.3753357791144563,0.2073530138851448,0.4028472787219937
EST,1924,5,20,37,17,Estonia,1,1,4,6,France,0.1666666666666666,0,0,0,9,0.0005399892002159,0.0158730158730158,0.1666666666666666,16.5,0.1280239083413862,0.1826943024105185,0.2142857142857142,1.0,1.6923076923076923,0.075985347985348,0.8666666666666667,4.626644143335501,0.0,3.4,-3.7128378378378377,1.2661486486486486,0.0,0.027027027027027,0.25,0.1984732824427481,0.7803065337419947,0.0350361011600518,0.0974662263136711
FIN,1924,12,20,121,2,Finland,14,13,10,37,France,0.3783783783783784,0,0,0,102,0.0061198776024479,0.0978835978835978,0.3783783783783784,2.675675675675676,1.7535691325303613,0.5596514172529198,-0.3333333333333333,1.0,2.0,0.0384615384615384,1.0,22.56328998362365,0.0073529411764705,12.16,-0.6996202814384636,8.30211391556846,0.0,0.0165289256198347,0.6,0.5190839694656488,5.964513812021576,0.1147021886927226,0.2469384699244601
FRA,1924,20,20,401,3,France,13,15,10,38,France,0.3421052631578947,0,0,1,227,0.0136197276054478,0.1005291005291005,0.3421052631578947,2.6052631578947367,4.160497337638635,0.2697998854441845,-0.625,0.9213836477987422,2.0,0.0738461538461538,1.0,45.82468657967636,-0.0454305114932932,27.03448275862069,-1.5105000656254102,18.47098791134686,0.0,0.0648379052369077,1.0,0.9465648854961832,8.900368522542239,0.3286289916015595,0.3976109649245674
GBR,1924,18,20,267,4,Great Britain,9,13,12,34,France,0.2647058823529412,0,0,0,303,0.0181796364072718,0.0899470899470899,0.2647058823529412,2.911764705882353,3.446413713421872,0.3192248208813975,0.0,0.9088785046728972,2.0,0.1061538461538461,1.0,38.59405719964505,-0.0012664228633347,22.2093023255814,-1.5932474113240802,15.068537404509753,0.0344827586206896,0.0149812734082397,0.9,0.8473282442748091,8.160342502419173,0.4331258712822484,0.5124852779297066
