NOC,Year,M,P,A,Rank,Country,Gold,Silver,Bronze,Total,Host,Gold_Ratio,Pre_Host,Post_Host,Host_Flag,Cumulative_Total,CMR,RPI,GCR,MCI,ECR,ME,RIR,GR,Degree Centrality,Betweenness Centrality,Closeness Centrality,predicted_NR,Predicted_CA,delta_GR,T_c,S_c,Coach_Effect
CAN,1920,9,25,52,12,Canada,3,3,3,9,Belgium,0.3333333333333333,0,0,0,41,0.0024599508009839,0.0205479452054794,0.3333333333333333,10.555555555555555,0.7603437274440727,0.3041909763313608,0.3333333333333333,1.0,1.809523809523809,0.1071428571428571,0.9130434782608696,9.5905478339799,7.011910347799065,0.0,12.222222222222221,-3.266923076923077,7.575478632478631
DEN,1920,14,25,151,10,Denmark,3,9,1,13,Belgium,0.2307692307692307,0,0,0,42,0.0025199496010079,0.0296803652968036,0.2307692307692307,7.3076923076923075,1.1653838689735423,0.1213144116486118,-0.2857142857142857,0.9715447154471544,1.809523809523809,0.1071428571428571,0.9130434782608696,17.14149751195323,10.049518001391167,-0.0198715935657212,7.321428571428571,-3.4462149770759045,4.091135506877228
ESP,1920,7,25,58,17,Spain,0,2,0,2,Belgium,0.0,0,0,0,3,0.0001799964000719,0.0045662100456621,0.0,47.5,0.1471924815760455,0.04156670630202133,0.2142857142857142,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,3.366627246975439,-0.0605545730726551,0.0,8.5,-12.985517241379311,2.054344827586206
EST,1920,3,25,14,14,Estonia,1,2,0,3,Belgium,0.3333333333333333,0,0,0,3,0.0001799964000719,0.0068493150684931,0.3333333333333333,31.666666666666668,0.008007744583795637,0.24300612244897948,0.0,1.0,1.9047619047619049,0.1944444444444444,0.9545454545454546,0.5148760047346066,1.7807195702284822,,3.4,-3.465714285714286,1.340285714285714
FIN,1920,9,25,63,3,Finland,15,10,9,34,Belgium,0.4411764705882353,0,0,0,65,0.0038999220015599,0.0776255707762557,0.4411764705882353,2.794117647058824,0.9344765694755028,0.9973408919123203,-0.25,0.9926470588235294,2.0,0.092063492063492,1.0,14.63051688126743,32.165334562212735,0.0012307498106538,12.16,-0.10619981325863692,8.480140056022407
FRA,1920,23,25,304,8,France,9,19,13,41,Belgium,0.2195121951219512,0,1,0,189,0.0113397732045359,0.093607305936073,0.2195121951219512,2.317073170731707,3.7118379826511068,0.38573833445768435,0.6,0.9668141592920354,2.0,0.2333333333333333,1.0,29.848082179944985,35.908817205383215,-0.0245651510527922,27.03448275862069,-1.0768388960205393,18.60108626222832
GBR,1920,21,25,234,4,Great Britain,14,15,13,42,Belgium,0.3333333333333333,0,0,0,269,0.0161396772064558,0.0958904109589041,0.3333333333333333,2.261904761904762,3.1676235445669434,0.4537859089032613,0.3333333333333333,0.910144927536232,1.9047619047619049,0.0833333333333333,0.9545454545454546,27.759208726192128,39.136094932859095,-0.0529787167153947,22.209302325581394,-0.8805128205128203,15.282357781753129
GRE,1920,8,25,47,19,Greece,0,1,0,1,Belgium,0.0,0,0,0,56,0.0033599328013439,0.002283105022831,0.0,95.0,-0.8513847449335167,0.011398687188773172,0.2666666666666666,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,2.0033790110171035,0.1186842688075786,0.0,6.25,-30.05872340425532,-4.642617021276596
ITA,1920,18,25,173,7,Italy,13,5,5,23,Belgium,0.5652173913043478,0,0,0,38,0.0022799544009119,0.0525114155251141,0.5652173913043478,4.130434782608695,2.6174711822826584,0.3392242390942514,-0.3636363636363636,0.993127147766323,1.9047619047619049,0.1206349206349206,0.9545454545454546,23.79297006975724,20.24884795744186,-0.0068728522336769,23.074074074074073,-2.1209650665996476,15.515562331871955
JPN,1920,4,25,15,17,Japan,0,2,0,2,Belgium,0.0,0,0,0,2,0.0001199976000479,0.0045662100456621,0.0,47.5,0.05095465844380731,0.31028848484848476,0.0,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,0.2825708191155243,-0.0565832956304481,,22.09090909090909,-7.306666666666667,13.271636363636361
LUX,1920,6,25,25,19,Luxembourg,0,1,0,1,Belgium,0.0,0,0,0,2,0.0001199976000479,0.002283105022831,0.0,95.0,0.1024103093941443,0.015776000000000005,0.3571428571428571,1.0,1.4285714285714284,0.000595238095238,0.7777777777777778,-0.8788105654690259,-1.475272481225737,0.0,1.0,-22.52,-6.055999999999999
NED,1920,15,25,130,9,Netherlands,4,2,5,11,Belgium,0.3636363636363636,0,0,0,21,0.0012599748005039,0.0251141552511415,0.3636363636363636,8.636363636363637,1.6143076638144858,0.1463266272189349,-0.5,0.9953051643192488,2.0,0.2547619047619048,1.0,18.83855095774344,10.26325116424954,-0.0046948356807512,12.346153846153847,-4.497202797202798,7.293146853146854
NOR,1920,16,25,193,6,Norway,13,9,9,31,Belgium,0.4193548387096774,0,0,0,56,0.0033599328013439,0.0707762557077625,0.4193548387096774,3.064516129032258,1.4649327344229206,0.22833667481006187,-0.25,0.9775280898876404,1.9047619047619049,0.1206349206349206,0.9545454545454546,21.027203868785023,27.20544967787482,-0.0110650660058956,6.52,-1.1606685609226142,4.215799431723215
NZL,1920,3,25,4,22,New Zealand,0,0,1,1,Belgium,0.0,0,0,0,1,5.999880002399952e-05,0.002283105022831,0.0,95.0,-0.03851810310235558,0.27625227272727276,0.0,0.6666666666666666,1.4285714285714284,0.000595238095238,0.7777777777777778,-2.61468106645284,-0.7536937362622395,,6.2272727272727275,-11.03,1.0500909090909096
RSA,1920,7,25,39,11,South Africa,3,4,3,10,Belgium,0.3,0,0,0,18,0.0010799784004319,0.0228310502283105,0.3,9.5,0.30618883431632027,0.32698453233675906,0.5714285714285714,0.979381443298969,1.809523809523809,0.1071428571428571,0.9130434782608696,7.211156729870075,7.500986688447153,-0.0206185567010309,4.842105263157895,-2.123589743589744,2.752396761133603
SUI,1920,13,25,77,13,Switzerland,2,2,7,11,Belgium,0.1818181818181818,0,0,0,26,0.0015599688006239,0.0251141552511415,0.1818181818181818,8.636363636363637,1.0366987540136565,0.20200676149247568,0.3,1.0,2.0,0.2648809523809524,1.0,15.317801687417948,7.805544226214213,0.0,7.555555555555555,-3.8280519480519484,4.140473304473304
SWE,1920,18,25,256,2,Sweden,19,20,25,64,Belgium,0.296875,1,0,0,155,0.0092998140037199,0.1461187214611872,0.296875,1.484375,2.5232722169912067,0.5778704861111111,0.0,0.943069306930693,2.0,0.0476190476190476,1.0,24.60292794808651,57.38805664623299,-0.0037094045539007,18.77777777777778,-0.09875,13.114819444444445
TCH,1920,13,25,119,21,Czechoslovakia,0,0,2,2,Belgium,0.0,0,0,0,2,0.0001199976000479,0.0045662100456621,0.0,47.5,,0.015358894145893622,0.0,0.9945054945054944,1.4285714285714284,0.000595238095238,0.7777777777777778,12.32334911344836,-0.0906124309892015,,9.125,-24.163193277310924,-0.8614579831932776
USA,1920,18,25,285,1,United States,41,27,27,95,Belgium,0.431578947368421,0,0,0,505,0.0302993940121197,0.2168949771689497,0.431578947368421,1.0,3.6735745723762574,2.4704597701149424,0.0,0.9534883720930232,2.0,0.0,1.0,25.482972135268746,81.72089236852878,-0.0465116279069768,91.44827586206897,0.3333333333333333,64.11379310344827
ARG,1924,11,20,77,16,Argentina,1,3,2,6,France,0.1666666666666666,0,0,0,6,0.0003599928001439,0.0158730158730158,0.1666666666666666,16.5,0.1243049804535205,0.07917566200033731,0.0,1.0,1.6923076923076923,0.075985347985348,0.8666666666666667,15.762825673400526,4.617974770720699,,3.85,-8.447077922077922,0.16087662337662323
AUS,1924,9,20,36,11,Australia,3,1,2,6,France,0.5,0,0,0,20,0.0011999760004799,0.0158730158730158,0.5,16.5,1.2899679861819247,0.3720077160493826,-0.3125,0.9833333333333332,1.9230769230769231,0.15003663003663,0.9629629629629628,13.454912817864116,4.51557293032818,0.0867816091954021,20.51851851851852,-6.808333333333334,12.320462962962962
AUT,1924,8,20,49,20,Austria,0,3,1,4,France,0.0,0,0,0,23,0.0013799724005519,0.0105820105820105,0.0,24.75,-0.0789128283484499,0.08010572517861139,0.1764705882352941,0.9464285714285714,1.4615384615384617,0.0027972027972027,0.7878787878787878,9.571892287259448,1.952418341826781,0.0221861471861471,3.769230769230769,-9.418367346938776,-0.18704866562009448
BEL,1924,17,20,172,10,Belgium,3,7,3,13,France,0.2307692307692307,1,0,0,80,0.0047999040019199,0.0343915343915343,0.2307692307692307,7.615384615384615,1.7170751781755447,0.09474695781503514,1.0,0.9572649572649572,1.9230769230769231,0.15003663003663,0.9629629629629628,25.78719601622772,11.900483157439218,-0.007986007986008,6.0,-5.547495527728086,2.5357513416815736
CAN,1924,8,20,65,20,Canada,0,3,1,4,France,0.0,0,0,0,45,0.0026999460010799,0.0105820105820105,0.0,24.75,0.7132649427009025,0.09676318211702821,0.6666666666666666,1.0,1.4615384615384617,0.0027972027972027,0.7878787878787878,8.645394206272092,3.0075563723643843,0.0,12.222222222222221,-9.438461538461539,5.724017094017093
DEN,1924,13,20,89,12,Denmark,2,5,2,9,France,0.2222222222222222,0,0,0,51,0.0030599388012239,0.0238095238095238,0.2222222222222222,11.0,1.2930100318305096,0.13353711652569109,0.2,0.879746835443038,1.8461538461538465,0.1134125874125873,0.9285714285714286,19.685983896813458,7.588919249363149,-0.0917978800041163,7.321428571428571,-6.398876404494382,3.2053370786516844
EST,1924,5,20,37,17,Estonia,1,1,4,6,France,0.1666666666666666,0,0,0,9,0.0005399892002159,0.0158730158730158,0.1666666666666666,16.5,0.12802390834138624,0.18269430241051854,0.2142857142857142,1.0,1.6923076923076923,0.075985347985348,0.8666666666666667,5.282039314413998,4.516546424902112,0.0,3.4,-3.7128378378378377,1.2661486486486486
FIN,1924,12,20,121,2,Finland,14,13,10,37,France,0.3783783783783784,0,0,0,102,0.0061198776024479,0.0978835978835978,0.3783783783783784,2.675675675675676,1.7535691325303613,0.5596514172529198,-0.3333333333333333,1.0,2.0,0.0384615384615384,1.0,21.18718276041545,32.60323887696305,0.0073529411764705,12.16,-0.6996202814384636,8.30211391556846
FRA,1924,20,20,401,3,France,13,15,10,38,France,0.3421052631578947,0,0,1,227,0.0136197276054478,0.1005291005291005,0.3421052631578947,2.6052631578947367,4.160497337638635,0.2697998854441845,-0.625,0.9213836477987422,2.0,0.0738461538461538,1.0,34.16351957337145,38.05096305434924,-0.0454305114932932,27.03448275862069,-1.5105000656254102,18.47098791134686
GBR,1924,18,20,267,4,Great Britain,9,13,12,34,France,0.2647058823529412,0,0,0,303,0.0181796364072718,0.0899470899470899,0.2647058823529412,2.911764705882353,3.446413713421872,0.3192248208813975,0.0,0.9088785046728972,2.0,0.1061538461538461,1.0,29.885144323618423,34.36690921853846,-0.0012664228633347,22.209302325581394,-1.5932474113240802,15.068537404509751
HAI,1924,2,20,8,23,Haiti,0,0,1,1,France,0.0,0,0,0,1,5.999880002399952e-05,0.0026455026455026,0.0,99.0,0.07267511741962882,0.09746874999999999,0.0,1.0,1.4615384615384617,0.0027972027972027,0.7878787878787878,-4.850624161196108,-0.3601374920512781,,1.0,-9.675,-2.2025000000000006
HUN,1924,12,20,89,13,Hungary,2,3,4,9,France,0.2222222222222222,0,0,0,41,0.0024599508009839,0.0238095238095238,0.2222222222222222,11.0,1.828829009327972,0.21719816521482962,0.4444444444444444,0.9714285714285714,1.8461538461538465,0.1134125874125873,0.9285714285714286,17.488522594856992,7.45988138578015,-0.0285714285714285,18.925925925925927,-5.898876404494382,11.478485226799833
ITA,1924,18,20,199,5,Italy,8,3,5,16,France,0.5,0,0,0,54,0.0032399352012959,0.0423280423280423,0.5,6.1875,3.421982427506906,0.19919877350646759,-0.2857142857142857,0.978978978978979,2.0,0.1353846153846153,1.0,29.643807920115787,12.843473708107974,-0.014148168787344,23.074074074074073,-4.588347989949749,14.775347454866925
JPN,1924,4,20,19,23,Japan,0,0,1,1,France,0.0,0,0,0,3,0.0001799964000719,0.0026455026455026,0.0,99.0,,0.10315487282800297,0.3529411764705882,1.0,1.4615384615384617,0.0027972027972027,0.7878787878787878,-2.4344844127298457,-0.3437282949269095,0.0,22.09090909090909,-19.54736842105263,9.599425837320572
NED,1924,17,20,177,9,Netherlands,4,1,5,10,France,0.4,0,1,0,31,0.0018599628007439,0.0264550264550264,0.4,9.9,2.466742925826182,0.09259749629858789,0.0,0.9390243902439024,1.9230769230769231,0.1298461538461537,0.9629629629629628,26.93600104560747,7.967412244682546,-0.0562807740753463,12.346153846153847,-7.508502824858757,6.389756844850066
NOR,1924,10,20,62,7,Norway,5,2,3,10,France,0.5,0,0,0,66,0.0039599208015839,0.0264550264550264,0.5,9.9,0.8859935991633813,0.21415140478668046,0.1666666666666666,0.961904761904762,2.0,0.1856410256410256,1.0,14.897634508054484,9.75146202539733,-0.0156233279828783,6.52,-4.288709677419355,3.2773870967741927
NZL,1924,3,20,4,23,New Zealand,0,0,1,1,France,0.0,0,0,0,2,0.0001199976000479,0.0026455026455026,0.0,99.0,-0.000651663814927964,0.25060227272727276,0.0454545454545454,0.6666666666666666,1.4615384615384617,0.0027972027972027,0.7878787878787878,-1.7994348206750408,-0.3641364933692156,0.0,6.2272727272727275,-14.45,0.024090909090909385
POL,1924,10,20,65,22,Poland,0,1,1,2,France,0.0,0,0,0,2,0.0001199976000479,0.0052910052910052,0.0,49.5,0.6421563299688461,0.037685745024206484,0.0,0.99,1.4615384615384617,0.0027972027972027,0.7878787878787878,11.620723781131089,0.2076523035239461,,13.590909090909092,-24.21923076923077,2.2478671328671336
POR,1924,8,20,28,23,Portugal,0,0,1,1,France,0.0,0,0,0,1,5.999880002399952e-05,0.0026455026455026,0.0,99.0,,-0.001872448979591846,0.0,1.0,1.4615384615384617,0.0027972027972027,0.7878787878787878,5.2634304762712425,-0.35357482944148,,1.75,-39.16428571428572,-10.524285714285716
ROU,1924,4,20,35,23,Romania,0,0,1,1,France,0.0,0,0,0,1,5.999880002399952e-05,0.0026455026455026,0.0,99.0,,0.04309591836734683,0.0,1.0,1.4615384615384617,0.0027972027972027,0.7878787878787878,-2.1619224783426247,-0.3259328972317237,,15.65,-19.571428571428573,5.083571428571428
RSA,1924,7,20,30,18,South Africa,1,1,1,3,France,0.3333333333333333,0,0,0,21,0.0012599748005039,0.0079365079365079,0.3333333333333333,33.0,0.013856853559284538,0.10059473684210528,0.6363636363636364,1.0,1.6923076923076923,0.075985347985348,0.8666666666666667,6.790428530529581,2.1512193180888453,0.0206185567010309,4.842105263157895,-11.1,0.05947368421052657
SUI,1924,17,20,141,6,Switzerland,7,8,10,25,France,0.28,0,0,0,51,0.0030599388012239,0.0661375661375661,0.28,3.96,2.2693440890302563,0.25863972301862753,-0.5384615384615384,0.9809160305343512,2.0,0.1615384615384615,1.0,29.292564833889504,22.41732168631127,-0.0190839694656488,7.555555555555555,-2.3386950354609928,4.587280378250591
SWE,1924,15,20,157,8,Sweden,4,13,12,29,France,0.1379310344827586,0,0,0,184,0.0110397792044159,0.0767195767195767,0.1379310344827586,3.413793103448276,2.4710843959431146,0.4185005702282265,3.0,0.8984375,1.9230769230769231,0.1298461538461537,0.9629629629629628,20.51983936661764,27.86681616888812,-0.044631806930693,18.77777777777778,-1.6256314517900285,12.656755008907435
TCH,1924,16,20,133,15,Czechoslovakia,1,4,5,10,France,0.1,0,0,0,12,0.0007199856002879,0.0264550264550264,0.1,9.9,1.9871484839724234,0.10732373226298825,-0.2857142857142857,0.9834710743801652,1.6923076923076923,0.075985347985348,0.8666666666666667,25.70942475411485,7.36652998704869,-0.0110344201253291,9.125,-7.044812030075189,4.274056390977442
URU,1924,4,20,26,19,Uruguay,1,0,0,1,France,1.0,0,0,0,1,5.999880002399952e-05,0.0026455026455026,1.0,99.0,0.1415064213952146,0.019255917159763283,0.0,1.0,1.6923076923076923,0.075985347985348,0.8666666666666667,-2.060650245924152,0.4149119532432748,,1.25,-19.56153846153846,-4.993461538461538
USA,1924,18,20,297,1,United States,45,27,27,99,France,0.4545454545454545,0,0,0,604,0.0362392752144957,0.2619047619047619,0.4545454545454545,1.0,4.7985988520545835,2.4704597701149424,0.0,0.9237472766884532,2.0,0.0,1.0,32.09996284334922,100.67251276385169,-0.0297410954045699,91.44827586206897,0.3333333333333333,64.11379310344827
YUG,1924,9,20,42,14,Yugoslavia,2,0,0,2,France,1.0,0,0,0,2,0.0001199976000479,0.0052910052910052,1.0,49.5,,0.0362704081632653,0.0,1.0,1.8461538461538465,0.1134125874125873,0.9285714285714286,9.955208684117984,1.4158649443842355,,5.928571428571429,-21.777380952380952,-2.383214285714285
ARG,1928,12,17,81,12,Argentina,3,3,1,7,Netherlands,0.4285714285714285,0,0,0,13,0.0007799844003119,0.0213414634146341,0.4285714285714285,8.0,0.9379746072817273,0.09712347023857548,-0.25,1.0,1.9375,0.1436879652605458,0.9696969696969696,22.41691787384084,2.5994894707476286,0.0,3.85,-4.854756717501815,1.2385729847494553
AUS,1928,6,17,18,19,Australia,1,2,1,4,Netherlands,0.25,0,0,0,24,0.0014399712005759,0.0121951219512195,0.25,14.0,0.90070395799995,0.5122924231420963,0.7272727272727273,0.7586206896551724,1.4375,0.017664627039627,0.7804878048780488,9.064988494961112,2.795764843860685,-0.2247126436781608,20.51851851851852,-4.366013071895424,13.053159041394334
AUT,1928,13,17,73,18,Austria,2,0,1,3,Netherlands,0.6666666666666666,0,0,0,26,0.0015599688006239,0.0091463414634146,0.6666666666666666,18.666666666666668,,0.03533362655800371,-0.1,0.9469026548672568,1.75,0.0757095726853791,0.8888888888888888,23.30600642406932,2.5891896537038166,0.0004740834386853,3.769230769230769,-13.468708031157668,-1.402150870885762
BEL,1928,15,17,187,29,Belgium,0,1,2,3,Netherlands,0.0,0,0,0,83,0.0049799004019919,0.0091463414634146,0.0,18.666666666666668,,0.015286110555063053,1.9,0.9384615384615383,1.75,0.0109054252199413,0.8888888888888888,24.433685835505965,2.5957694705039573,-0.0188034188034188,6.0,-15.572192513368986,-0.4716577540106961
CAN,1928,8,17,69,10,Canada,4,4,7,15,Netherlands,0.2666666666666666,0,0,0,60,0.0035999280014399,0.0457317073170731,0.2666666666666666,3.733333333333333,1.2398268165541768,0.3964106650851896,-0.5,0.8938053097345132,1.9375,0.1239439324116744,0.9696969696969696,15.71141949493267,14.7611588853678,-0.1061946902654867,12.222222222222221,-1.0688832054560953,8.234890593918726
CHI,1928,6,17,38,30,Chile,0,1,0,1,Netherlands,0.0,0,0,0,1,5.999880002399952e-05,0.0030487804878048,0.0,56.0,,0.014465435065993152,0.0,1.0,1.75,0.0109054252199413,0.8888888888888888,5.810359210261624,-1.1099905961906966,,1.875,-19.385448916408667,-4.5031346749226
DEN,1928,14,17,91,13,Denmark,3,1,2,6,Netherlands,0.5,0,0,0,57,0.0034199316013679,0.0182926829268292,0.5,9.333333333333334,1.810731967843823,0.08628103312330844,0.0833333333333333,0.9016393442622952,1.9375,0.1436879652605458,0.9696969696969696,25.96829339369876,5.899911321101947,0.0218925088192571,7.321428571428571,-6.7968110321051505,3.085956690368454
EGY,1928,5,17,32,17,Egypt,2,1,1,4,Netherlands,0.5,0,0,0,4,0.0002399952000959,0.0121951219512195,0.5,14.0,0.17893820932018475,0.14000551470588235,0.0,1.0,1.75,0.0757095726853791,0.8888888888888888,6.976356212920117,2.9871271013628764,,3.3,-3.698529411764705,1.200441176470588
ESP,1928,10,17,80,24,Spain,1,0,0,1,Netherlands,1.0,0,0,0,4,0.0002399952000959,0.0030487804878048,1.0,56.0,,0.00780983455882353,0.4117647058823529,1.0,1.4375,0.017664627039627,0.7804878048780488,13.71312962000884,0.5136647466609574,0.0,8.5,-32.340441176470584,-3.7521323529411763
EST,1928,5,17,20,16,Estonia,2,1,2,5,Netherlands,0.4,0,0,0,14,0.0008399832003359,0.0152439024390243,0.4,11.2,0.2476891441896553,0.288875,-0.0588235294117647,1.0,1.75,0.0757095726853791,0.8888888888888888,8.497340729267151,4.149911969970711,0.0,3.4,-2.749999999999999,1.5550000000000002
FIN,1928,11,17,69,3,Finland,8,8,9,25,Netherlands,0.32,0,0,0,127,0.0076198476030479,0.0762195121951219,0.32,2.24,1.9280774648252843,0.6659416583268466,0.5,0.9848484848484848,2.0,0.0625,1.0,22.294794541234896,25.297595858924485,-0.0151515151515152,12.16,-0.4400341005967606,8.37998976982097
FRA,1928,17,17,255,7,France,6,10,5,21,Netherlands,0.2857142857142857,1,0,0,248,0.0148797024059518,0.0640243902439024,0.2857142857142857,2.6666666666666665,4.068598977909483,0.23428459611024913,1.3333333333333333,0.8720379146919431,1.9375,0.1028225806451612,0.9696969696969696,31.153703190254163,23.9985211667538,-0.049345733106799,27.03448275862069,-1.584313725490196,18.448843813387423
GBR,1928,14,17,231,11,Great Britain,3,10,7,20,Netherlands,0.15,0,0,0,323,0.0193796124077518,0.0609756097560975,0.15,2.8,2.9834865951563696,0.21755653481842455,1.75,0.8926553672316384,2.0,0.017664627039627,1.0,24.08975602346504,24.27766585060992,-0.0162231374412588,22.209302325581394,-1.395772854596384,15.12777977152806
GBR,1928,14,17,231,24,Ireland,1,0,0,1,Netherlands,1.0,0,0,0,324,0.0194396112077758,0.0030487804878048,1.0,56.0,1.3487851918298959,0.005177305209994784,1.181818181818182,0.8926553672316384,2.0,0.017664627039627,1.0,21.146906882572065,5.8314629058821374,0.0,22.209302325581394,-45.28978864272982,1.9595750350880294
